t_rel,state_stamp,x,y,z,vx,vy,vz
7.215039,1783997364.379272,1.537802,0.175082,0.987475,3.009195,0.389204,-0.520795
7.226173,1783997364.391279,1.587873,0.181580,0.980022,3.008375,0.385855,-0.516343
7.236233,1783997364.399294,1.587873,0.181580,0.980022,3.008375,0.385855,-0.516343
7.248382,1783997364.419178,1.637294,0.188074,0.972810,3.005314,0.392486,-0.513739
7.261640,1783997364.429962,1.662938,0.191530,0.968992,3.009832,0.400216,-0.515127
7.271695,1783997364.441090,1.690605,0.195382,0.964993,3.011430,0.410911,-0.516443
7.281694,1783997364.452975,1.713939,0.198787,0.961886,3.001588,0.421580,-0.515081
7.294080,1783997364.461467,1.740168,0.202634,0.957856,3.008570,0.436020,-0.518519
7.305290,1783997364.472971,1.764752,0.206434,0.954345,3.005255,0.450776,-0.518667
7.316206,1783997364.483013,1.789963,0.210447,0.950639,3.005018,0.467108,-0.518994
7.325696,1783997364.490048,1.818450,0.215155,0.946475,3.008645,0.486802,-0.518446
7.335402,1783997364.501964,1.847571,0.220180,0.942439,3.015070,0.507659,-0.515313
7.346334,1783997364.512548,1.874369,0.224937,0.938767,3.021178,0.525225,-0.509802
7.357059,1783997364.520427,1.906070,0.230634,0.934095,3.038879,0.545337,-0.505922
7.367136,1783997364.532545,1.932525,0.235605,0.930881,3.038703,0.558966,-0.495712
7.377234,1783997364.542517,1.962216,0.241159,0.926832,3.056048,0.572786,-0.488068
7.387109,1783997364.557711,1.996756,0.247717,0.922541,3.067492,0.584108,-0.475046
7.400862,1783997364.564571,1.996576,0.247666,0.923097,3.067296,0.583300,-0.471096
7.411654,1783997364.584880,2.056945,0.259067,0.915420,3.096159,0.591556,-0.452057
7.423592,1783997364.593215,2.086818,0.264658,0.911702,3.105874,0.589299,-0.442244
7.433643,1783997364.603969,2.116372,0.270104,0.908100,3.112423,0.582722,-0.432391
7.445669,1783997364.613077,2.145117,0.275263,0.904729,3.113199,0.571390,-0.422480
7.457945,1783997364.623154,2.174375,0.280329,0.901440,3.117388,0.557064,-0.412393
7.467970,1783997364.634967,2.206915,0.285800,0.897722,3.123811,0.538646,-0.402924
7.478021,1783997364.644164,2.236362,0.290509,0.894471,3.128937,0.518964,-0.394376
7.490306,1783997364.654162,2.265869,0.294969,0.891326,3.134685,0.497330,-0.386022
7.502612,1783997364.667571,2.295876,0.299338,0.888069,3.143464,0.475216,-0.378763
7.514491,1783997364.678453,2.356483,0.307264,0.881889,3.164864,0.428751,-0.364706
7.524987,1783997364.688783,2.387450,0.310977,0.878759,3.178825,0.405933,-0.358766
7.535953,1783997364.706965,2.418706,0.314526,0.875595,3.193502,0.383697,-0.353510
7.546355,1783997364.716079,2.450009,0.317816,0.872494,3.207306,0.361657,-0.348248
7.558640,1783997364.726124,2.481496,0.320977,0.869340,3.220584,0.340519,-0.343724
7.568696,1783997364.736822,2.516375,0.324231,0.865893,3.234710,0.317810,-0.339548
7.578793,1783997364.746489,2.551167,0.327167,0.862530,3.246188,0.295089,-0.335331
7.589995,1783997364.757234,2.582896,0.329647,0.859475,3.255112,0.274687,-0.331753
7.603944,1783997364.774198,2.656324,0.334813,0.852345,3.270273,0.227712,-0.327758
7.616369,1783997364.787568,2.688296,0.336691,0.849274,3.273669,0.206023,-0.326269
7.628643,1783997364.800931,2.723044,0.338572,0.845879,3.272183,0.181236,-0.326302
7.640917,1783997364.809964,2.753684,0.340001,0.842859,3.263093,0.156928,-0.326687
7.650981,1783997364.823040,2.783420,0.341112,0.839904,3.247650,0.130579,-0.327301
7.663234,1783997364.828075,2.818228,0.342257,0.836391,3.242402,0.100505,-0.330720
7.673285,1783997364.838374,2.816454,0.342101,0.836563,3.231925,0.099820,-0.329526
7.685593,1783997364.851388,2.910719,0.343425,0.826657,3.190366,0.000608,-0.343150
7.697953,1783997364.869130,2.939952,0.343184,0.823445,3.170261,-0.036067,-0.347799
7.708461,1783997364.871123,2.969778,0.342609,0.820102,3.154415,-0.074719,-0.353151
7.719915,1783997364.890046,2.998812,0.341693,0.816786,3.134157,-0.115042,-0.358032
7.731435,1783997364.899213,2.996820,0.341754,0.816978,3.122618,-0.114143,-0.356513
7.742344,1783997364.909171,3.056893,0.338737,0.809948,3.096995,-0.199297,-0.367921
7.752400,1783997364.919576,3.085608,0.336673,0.806503,3.077296,-0.242960,-0.371800
7.764566,1783997364.931293,3.111925,0.334360,0.803334,3.043869,-0.286211,-0.372571
7.777017,1783997364.942519,3.140689,0.331408,0.799809,3.009179,-0.333417,-0.372260
7.789469,1783997364.960114,3.163870,0.328803,0.796981,2.961763,-0.372503,-0.367109
7.801676,1783997364.970111,3.190254,0.325387,0.793749,2.934793,-0.414196,-0.363231
7.811733,1783997364.980065,3.216237,0.321654,0.790587,2.906852,-0.454056,-0.357616
7.823888,1783997364.990329,3.240700,0.317863,0.787663,2.871162,-0.489986,-0.349342
7.837103,1783997365.001274,3.264753,0.313954,0.784831,2.835012,-0.522056,-0.339780
7.847931,1783997365.014277,3.316884,0.304438,0.778817,2.773281,-0.583384,-0.318336
7.857971,1783997365.023284,3.344232,0.299051,0.775768,2.743592,-0.610026,-0.306016
7.867955,1783997365.036022,3.368909,0.293983,0.773095,2.716541,-0.630529,-0.294284
7.881511,1783997365.052466,3.393304,0.288900,0.770528,2.689096,-0.646818,-0.281998
7.891564,1783997365.052466,3.393304,0.288900,0.770528,2.689096,-0.646818,-0.281998
7.901567,1783997365.072161,3.442027,0.278608,0.765623,2.637675,-0.669882,-0.257997
7.914470,1783997365.083141,3.466950,0.273097,0.763228,2.617131,-0.679849,-0.246149
7.924520,1783997365.092202,3.494019,0.266719,0.760742,2.593461,-0.690538,-0.232324
7.935057,1783997365.103458,3.520607,0.260459,0.758417,2.569035,-0.698757,-0.218180
7.947109,1783997365.113156,3.543417,0.255264,0.756536,2.540738,-0.701836,-0.204346
7.960406,1783997365.126250,3.596710,0.242217,0.752511,2.490011,-0.715328,-0.174259
7.973029,1783997365.144083,3.619260,0.236837,0.750947,2.469214,-0.719297,-0.162372
7.983080,1783997365.154596,3.641505,0.231470,0.749481,2.449437,-0.723186,-0.152044
7.993838,1783997365.163861,3.666916,0.224674,0.747903,2.436262,-0.733665,-0.142998
8.003917,1783997365.176307,3.693793,0.217830,0.746257,2.421418,-0.741165,-0.136069
8.015651,1783997365.183186,3.691682,0.219504,0.746283,2.409451,-0.729998,-0.136347
8.027206,1783997365.195538,3.715868,0.213477,0.744751,2.396377,-0.734935,-0.133642
8.038128,1783997365.206249,3.762187,0.200265,0.741929,2.392365,-0.756879,-0.137293
8.048629,1783997365.214112,3.761118,0.201560,0.741795,2.386817,-0.747947,-0.138872
8.060428,1783997365.225336,3.809654,0.188099,0.738367,2.387851,-0.764035,-0.153721
8.070220,1783997365.233269,3.809654,0.188099,0.738367,2.387851,-0.764035,-0.153721
8.080239,1783997365.244956,3.832846,0.181732,0.736536,2.389517,-0.769764,-0.162792
8.090204,1783997365.254383,3.858361,0.174210,0.734552,2.390517,-0.779286,-0.170850
8.101102,1783997365.267411,3.883260,0.167001,0.732480,2.387284,-0.785267,-0.177997
8.113156,1783997365.284966,3.930531,0.152931,0.728424,2.376978,-0.793727,-0.187046
8.123277,1783997365.294800,3.955356,0.145378,0.726258,2.369981,-0.796380,-0.189535
8.133557,1783997365.305166,3.979734,0.137999,0.724093,2.358372,-0.795545,-0.191148
8.143510,1783997365.305166,3.979734,0.137999,0.724093,2.358372,-0.795545,-0.191148
8.155470,1783997365.321052,4.023528,0.124909,0.720127,2.328327,-0.785201,-0.194080
8.165520,1783997365.330640,4.046395,0.117886,0.718074,2.316047,-0.779621,-0.196388
8.177580,1783997365.346953,4.071712,0.110029,0.715788,2.301328,-0.771708,-0.199497
8.189304,1783997365.356152,4.094604,0.102999,0.713678,2.284811,-0.761608,-0.202879
8.201120,1783997365.367007,4.116713,0.096133,0.711627,2.261667,-0.748687,-0.205722
8.211178,1783997365.376569,4.138138,0.089608,0.709595,2.233283,-0.732644,-0.208234
8.221179,1783997365.387034,4.159200,0.083364,0.707548,2.202070,-0.714612,-0.210594
8.232232,1783997365.397671,4.182525,0.076413,0.705245,2.168255,-0.695112,-0.212548
8.242307,1783997365.408010,4.203443,0.070270,0.703152,2.135709,-0.676917,-0.212940
8.254240,1783997365.420096,4.203637,0.070698,0.703100,2.138577,-0.675485,-0.213938
8.266154,1783997365.430086,4.227519,0.063570,0.700681,2.108584,-0.659290,-0.213478
8.277770,1783997365.443195,4.249740,0.057056,0.698411,2.085999,-0.647660,-0.212428
8.289929,1783997365.456667,4.294792,0.043525,0.693883,2.031050,-0.631308,-0.204104
8.302588,1783997365.465940,4.315760,0.037171,0.691837,2.005472,-0.628956,-0.200065
8.314175,1783997365.484120,4.338122,0.030244,0.689685,1.975403,-0.629993,-0.196191
8.325101,1783997365.496145,4.360980,0.022987,0.687452,1.952272,-0.637826,-0.195584
8.336113,1783997365.503127,4.382678,0.015845,0.685321,1.923745,-0.647943,-0.195805
8.348150,1783997365.514305,4.402423,0.009123,0.683337,1.900979,-0.661344,-0.199079
8.360477,1783997365.525156,4.440397,-0.004579,0.679364,1.852085,-0.693663,-0.209564
8.370531,1783997365.537015,4.459103,-0.011766,0.677218,1.828641,-0.712584,-0.218796
8.380775,1783997365.543082,4.459103,-0.011766,0.677218,1.828641,-0.712584,-0.218796
8.392861,1783997365.557076,4.496179,-0.026942,0.672450,1.783583,-0.753175,-0.243282
8.404838,1783997365.567089,4.513289,-0.034416,0.670125,1.753595,-0.770187,-0.252707
8.416985,1783997365.585088,4.529904,-0.041942,0.667735,1.721014,-0.785662,-0.262015
8.429258,1783997365.595077,4.546140,-0.049595,0.665248,1.687061,-0.799488,-0.270296
8.441037,1783997365.605119,4.561699,-0.057202,0.662773,1.649510,-0.810246,-0.276656
8.451103,1783997365.615686,4.577268,-0.065048,0.660133,1.613039,-0.819079,-0.283446
8.461106,1783997365.625224,4.590851,-0.072220,0.657849,1.565804,-0.820502,-0.285584
8.471109,1783997365.638221,4.605368,-0.080091,0.655155,1.514226,-0.817860,-0.289166
8.481097,1783997365.648051,4.621179,-0.088749,0.651949,1.472830,-0.814773,-0.299409
8.491101,1783997365.659219,4.634224,-0.096048,0.649140,1.429712,-0.804131,-0.307454
8.501101,1783997365.669958,4.647039,-0.103255,0.646182,1.387813,-0.789173,-0.317955
8.511071,1783997365.680210,4.661085,-0.111155,0.642692,1.344767,-0.769083,-0.332405
8.521096,1783997365.690709,4.673594,-0.118180,0.639367,1.306904,-0.746675,-0.347342
8.531104,1783997365.700196,4.685709,-0.124901,0.635889,1.269333,-0.720507,-0.363637
8.541094,1783997365.710174,4.697661,-0.131395,0.632169,1.233248,-0.691630,-0.381524
8.551089,1783997365.721069,4.709691,-0.137851,0.628156,1.199641,-0.661534,-0.400969
8.563210,1783997365.730067,4.721157,-0.143841,0.624088,1.164153,-0.628640,-0.419093
8.573445,1783997365.741282,4.732359,-0.149602,0.619868,1.128547,-0.594962,-0.436853
8.587919,1783997365.759739,4.754155,-0.160264,0.610926,1.048073,-0.521749,-0.467479
8.598017,1783997365.761070,4.764068,-0.164851,0.606500,1.009426,-0.488513,-0.478995
8.610313,1783997365.781161,4.774031,-0.169350,0.601806,0.973043,-0.459034,-0.489480
8.622604,1783997365.791691,4.783950,-0.173798,0.596888,0.938720,-0.434247,-0.499317
8.634995,1783997365.804122,4.794934,-0.178706,0.591189,0.905329,-0.414063,-0.510857
8.646334,1783997365.814094,4.804512,-0.183030,0.585974,0.876158,-0.400809,-0.521009
8.656398,1783997365.824125,4.813953,-0.187362,0.580671,0.850225,-0.393368,-0.531122
8.668010,1783997365.834767,4.814800,-0.187791,0.580574,0.857067,-0.397627,-0.532523
8.678062,1783997365.844136,4.824872,-0.192585,0.574632,0.830825,-0.394974,-0.543170
8.689948,1783997365.854100,4.833951,-0.197083,0.569176,0.811059,-0.398492,-0.552531
8.699997,1783997365.864953,4.842769,-0.201633,0.563638,0.793667,-0.405978,-0.562201
8.711975,1783997365.875977,4.851377,-0.206289,0.558069,0.778888,-0.417157,-0.572174
8.722043,1783997365.887734,4.868422,-0.216234,0.546500,0.752164,-0.448438,-0.591267
8.732276,1783997365.897627,4.876066,-0.221016,0.540855,0.741044,-0.465661,-0.600836
8.743662,1783997365.914102,4.884554,-0.226742,0.534899,0.732411,-0.488726,-0.609791
8.753728,1783997365.925139,4.892091,-0.232094,0.529376,0.725652,-0.510691,-0.619057
8.763847,1783997365.934754,4.899675,-0.237746,0.523613,0.720820,-0.534251,-0.629655
8.773723,1783997365.944127,4.907190,-0.243622,0.517747,0.716474,-0.558638,-0.639148
