t_rel,state_stamp,x,y,z,vx,vy,vz
6.680994,1783997363.839134,3.000000,-0.000000,1.154232,0.000000,-0.000000,-0.024771
6.690991,1783997363.861331,3.000000,-0.000000,1.153572,0.000000,-0.000000,-0.026755
6.701000,1783997363.861331,3.000000,-0.000000,1.153572,0.000000,-0.000000,-0.026755
6.711046,1783997363.881238,3.000000,-0.000000,1.152942,0.000000,-0.000000,-0.028713
6.721094,1783997363.881238,3.000000,-0.000000,1.152942,0.000000,-0.000000,-0.028713
6.731006,1783997363.881238,3.000000,-0.000000,1.152942,0.000000,-0.000000,-0.028713
6.741435,1783997363.907410,3.000000,-0.000000,1.152230,0.000000,-0.000000,-0.028108
6.751516,1783997363.924562,3.000000,-0.000000,1.151876,0.000000,-0.000000,-0.025102
6.761851,1783997363.924562,3.000000,-0.000000,1.151876,0.000000,-0.000000,-0.025102
6.771492,1783997363.924562,3.000000,-0.000000,1.151876,0.000000,-0.000000,-0.025102
6.781664,1783997363.948407,3.000000,-0.000000,1.150769,0.000000,-0.000000,-0.033647
6.791489,1783997363.948407,3.000000,-0.000000,1.150769,0.000000,-0.000000,-0.033647
6.801520,1783997363.967496,3.000000,-0.000000,1.150378,0.000000,-0.000000,-0.028382
6.816280,1783997363.967496,3.000000,-0.000000,1.150378,0.000000,-0.000000,-0.028382
6.826992,1783997363.990401,3.000000,-0.000000,1.149642,0.000000,-0.000000,-0.029878
6.836427,1783997363.990401,3.000000,-0.000000,1.149642,0.000000,-0.000000,-0.029878
6.847589,1783997364.012236,3.000000,-0.000000,1.148795,0.000000,-0.000000,-0.033438
6.859463,1783997364.032249,3.000000,-0.000000,1.148021,0.000000,-0.000000,-0.035526
6.871369,1783997364.032249,3.000000,-0.000000,1.148021,0.000000,-0.000000,-0.035526
6.881473,1783997364.051589,3.000000,-0.000000,1.147286,0.000000,-0.000000,-0.036534
6.891425,1783997364.051589,3.000000,-0.000000,1.147286,0.000000,-0.000000,-0.036534
6.902404,1783997364.074323,3.000000,-0.000000,1.146464,0.000000,-0.000000,-0.036382
6.912473,1783997364.074323,3.000000,-0.000000,1.146464,0.000000,-0.000000,-0.036382
6.922467,1783997364.095388,3.000000,-0.000000,1.145670,0.000000,-0.000000,-0.036907
6.933361,1783997364.095388,3.000000,-0.000000,1.145670,0.000000,-0.000000,-0.036907
6.944723,1783997364.116225,3.000000,-0.000000,1.144823,0.000000,-0.000000,-0.038404
6.956685,1783997364.116225,3.000000,-0.000000,1.144823,0.000000,-0.000000,-0.038404
6.968338,1783997364.136200,3.000000,-0.000000,1.144037,0.000000,-0.000000,-0.038778
6.980349,1783997364.136200,3.000000,-0.000000,1.144037,0.000000,-0.000000,-0.038778
6.990808,1783997364.155953,3.000000,-0.000000,1.143280,0.000000,-0.000000,-0.038586
7.000847,1783997364.155953,3.000000,-0.000000,1.143280,0.000000,-0.000000,-0.038586
7.010847,1783997364.179512,3.000000,-0.000000,1.142392,0.000000,-0.000000,-0.038229
7.020843,1783997364.179512,3.000000,-0.000000,1.142392,0.000000,-0.000000,-0.038229
7.031153,1783997364.200444,3.000000,-0.000000,1.141943,0.000000,-0.000000,-0.031516
7.042485,1783997364.200444,3.000000,-0.000000,1.141943,0.000000,-0.000000,-0.031516
7.052533,1783997364.225618,3.000000,-0.000000,1.141114,0.000000,-0.000000,-0.032087
7.063190,1783997364.225618,3.000000,-0.000000,1.141114,0.000000,-0.000000,-0.032087
7.074477,1783997364.241240,3.000000,-0.000000,1.140345,0.000000,-0.000000,-0.038931
7.088438,1783997364.241240,3.000000,-0.000000,1.140345,0.000000,-0.000000,-0.038931
7.100256,1783997364.267188,3.000000,-0.000000,1.139571,0.000000,-0.000000,-0.035303
7.112790,1783997364.285280,3.000000,-0.000000,1.138753,0.000000,-0.000000,-0.039263
7.124612,1783997364.285280,3.000000,-0.000000,1.138753,0.000000,-0.000000,-0.039263
7.134887,1783997364.304415,3.000000,-0.000000,1.137981,0.000000,-0.000000,-0.039690
7.146173,1783997364.304415,3.000000,-0.000000,1.137981,0.000000,-0.000000,-0.039690
7.158063,1783997364.324568,3.000000,-0.000000,1.137300,0.000000,-0.000000,-0.037329
7.169869,1783997364.324568,3.000000,-0.000000,1.137300,0.000000,-0.000000,-0.037329
7.181770,1783997364.344186,3.000000,-0.000000,1.136670,0.000000,-0.000000,-0.035243
7.193000,1783997364.364325,3.000000,-0.000000,1.136060,0.000000,-0.000000,-0.033264
7.204950,1783997364.364325,3.000000,-0.000000,1.136060,0.000000,-0.000000,-0.033264
7.215039,1783997364.384419,3.000000,-0.000000,1.135481,0.000000,-0.000000,-0.031482
7.226173,1783997364.384419,3.000000,-0.000000,1.135481,0.000000,-0.000000,-0.031482
7.236233,1783997364.406235,3.000000,-0.000000,1.134887,0.000000,-0.000000,-0.029783
7.248382,1783997364.406235,3.000000,-0.000000,1.134887,0.000000,-0.000000,-0.029783
7.261640,1783997364.426395,3.000000,-0.000000,1.134328,0.000000,-0.000000,-0.028968
7.271695,1783997364.426395,3.000000,-0.000000,1.134328,0.000000,-0.000000,-0.028968
7.281694,1783997364.446195,3.000000,-0.000000,1.133778,0.000000,-0.000000,-0.028490
7.294080,1783997364.465384,3.000000,-0.000000,1.133196,0.000000,-0.000000,-0.029225
7.305290,1783997364.465384,3.000000,-0.000000,1.133196,0.000000,-0.000000,-0.029225
7.316206,1783997364.465384,3.000000,-0.000000,1.133196,0.000000,-0.000000,-0.029225
7.325696,1783997364.490021,3.000000,-0.000000,1.132643,0.000000,-0.000000,-0.026510
7.335402,1783997364.490021,3.000000,-0.000000,1.132643,0.000000,-0.000000,-0.026510
7.346334,1783997364.509465,3.000000,-0.000000,1.132055,0.000000,-0.000000,-0.028006
7.357059,1783997364.509465,3.000000,-0.000000,1.132055,0.000000,-0.000000,-0.028006
7.367136,1783997364.531616,3.000000,-0.000000,1.131407,0.000000,-0.000000,-0.028510
7.377234,1783997364.550020,3.000000,-0.000000,1.130781,0.000000,-0.000000,-0.030698
7.387109,1783997364.550020,3.000000,-0.000000,1.130781,0.000000,-0.000000,-0.030698
7.400862,1783997364.572972,3.000000,-0.000000,1.130381,0.000000,-0.000000,-0.025385
7.411654,1783997364.572972,3.000000,-0.000000,1.130381,0.000000,-0.000000,-0.025385
7.423592,1783997364.592417,3.000000,-0.000000,1.129412,0.000000,-0.000000,-0.035178
7.433643,1783997364.592417,3.000000,-0.000000,1.129412,0.000000,-0.000000,-0.035178
7.445669,1783997364.611700,3.000000,-0.000000,1.129071,0.000000,-0.000000,-0.028169
7.457945,1783997364.631296,3.000000,-0.000000,1.128418,0.000000,-0.000000,-0.030241
7.467970,1783997364.631296,3.000000,-0.000000,1.128418,0.000000,-0.000000,-0.030241
7.478021,1783997364.651379,3.000000,-0.000000,1.127794,0.000000,-0.000000,-0.030574
7.490306,1783997364.651379,3.000000,-0.000000,1.127794,0.000000,-0.000000,-0.030574
7.502612,1783997364.673293,3.000000,-0.000000,1.127160,0.000000,-0.000000,-0.029912
7.514491,1783997364.673293,3.000000,-0.000000,1.127160,0.000000,-0.000000,-0.029912
7.524987,1783997364.692836,3.000000,-0.000000,1.126490,0.000000,-0.000000,-0.031669
7.535953,1783997364.692836,3.000000,-0.000000,1.126490,0.000000,-0.000000,-0.031669
7.546355,1783997364.718483,3.000000,-0.000000,1.125510,0.000000,-0.000000,-0.034282
7.558640,1783997364.718483,3.000000,-0.000000,1.125510,0.000000,-0.000000,-0.034282
7.568696,1783997364.737051,3.000000,-0.000000,1.125130,0.000000,-0.000000,-0.028759
7.578793,1783997364.737051,3.000000,-0.000000,1.125130,0.000000,-0.000000,-0.028759
7.589995,1783997364.759399,3.000000,-0.000000,1.124438,0.000000,-0.000000,-0.029635
7.603944,1783997364.759399,3.000000,-0.000000,1.124438,0.000000,-0.000000,-0.029635
7.616369,1783997364.779457,3.000000,-0.000000,1.123749,0.000000,-0.000000,-0.031529
7.628643,1783997364.779457,3.000000,-0.000000,1.123749,0.000000,-0.000000,-0.031529
7.640917,1783997364.804301,3.000000,-0.000000,1.123125,0.000000,-0.000000,-0.028963
7.650981,1783997364.804301,3.000000,-0.000000,1.123125,0.000000,-0.000000,-0.028963
7.663234,1783997364.831407,3.000000,-0.000000,1.122462,0.000000,-0.000000,-0.027155
7.673285,1783997364.831407,3.000000,-0.000000,1.122462,0.000000,-0.000000,-0.027155
7.685593,1783997364.849356,3.000000,-0.000000,1.121771,0.000000,-0.000000,-0.031685
7.697953,1783997364.870041,3.000000,-0.000000,1.121116,0.000000,-0.000000,-0.031695
7.708461,1783997364.870041,3.000000,-0.000000,1.121116,0.000000,-0.000000,-0.031695
7.719915,1783997364.890082,3.000000,-0.000000,1.120483,0.000000,-0.000000,-0.031649
7.731435,1783997364.890082,3.000000,-0.000000,1.120483,0.000000,-0.000000,-0.031649
7.742344,1783997364.910568,3.000000,-0.000000,1.119839,0.000000,-0.000000,-0.031551
7.752400,1783997364.910568,3.000000,-0.000000,1.119839,0.000000,-0.000000,-0.031551
7.764566,1783997364.932981,3.000000,-0.000000,1.119246,0.000000,-0.000000,-0.029524
7.777017,1783997364.932981,3.000000,-0.000000,1.119246,0.000000,-0.000000,-0.029524
7.789469,1783997364.955321,3.000000,-0.000000,1.118677,0.000000,-0.000000,-0.027906
7.801676,1783997364.975199,3.000000,-0.000000,1.118422,0.000000,-0.000000,-0.021860
7.811733,1783997364.975199,3.000000,-0.000000,1.118422,0.000000,-0.000000,-0.021860
7.823888,1783997364.996078,3.000000,-0.000000,1.117633,0.000000,-0.000000,-0.028244
