t_rel,state_stamp,x,y,z,vx,vy,vz
9.501864,1783997326.239785,2.396040,-0.132778,0.698840,0.651664,0.211383,-0.734180
9.512015,1783997326.252369,2.390001,-0.131891,0.706371,0.610096,0.225954,-0.700023
9.522067,1783997326.260606,2.391576,-0.129074,0.705392,0.681335,0.238822,-0.726811
9.532068,1783997326.270027,2.392529,-0.125906,0.706063,0.746964,0.256411,-0.744784
9.543524,1783997326.280592,2.394618,-0.123081,0.705842,0.808348,0.272640,-0.763351
9.555215,1783997326.290597,2.399115,-0.119781,0.703589,0.886795,0.289174,-0.790435
9.567230,1783997326.303607,2.399963,-0.117087,0.706250,0.928007,0.308254,-0.790547
9.578990,1783997326.311586,2.404629,-0.114041,0.704847,0.989907,0.324926,-0.809162
9.589994,1783997326.321380,2.408201,-0.111315,0.705067,1.036535,0.341035,-0.818945
9.601449,1783997326.341589,2.415735,-0.105967,0.706449,1.119585,0.370261,-0.834290
9.613346,1783997326.351593,2.419334,-0.103477,0.707770,1.153450,0.381528,-0.839037
9.624610,1783997326.361378,2.424027,-0.100892,0.708044,1.189949,0.390567,-0.849847
9.636790,1783997326.371695,2.428059,-0.098569,0.709292,1.219537,0.396611,-0.856393
9.646944,1783997326.381372,2.433160,-0.096156,0.709432,1.252105,0.400142,-0.869178
9.657870,1783997326.392786,2.439961,-0.093504,0.707579,1.289633,0.400894,-0.891825
9.669913,1783997326.402379,2.444303,-0.091609,0.708630,1.312280,0.397273,-0.901115
9.679966,1783997326.412435,2.451048,-0.089331,0.706741,1.343416,0.390846,-0.923821
9.694609,1783997326.431738,2.462097,-0.086149,0.704733,1.384396,0.362627,-0.956126
9.706939,1783997326.442878,2.464872,-0.085716,0.706438,1.390604,0.340380,-0.958617
9.718167,1783997326.453293,2.471499,-0.084573,0.704672,1.415893,0.316224,-0.980823
9.730526,1783997326.462981,2.477683,-0.083804,0.702735,1.438524,0.290667,-1.002716
9.741860,1783997326.472952,2.483029,-0.083599,0.701620,1.458146,0.261461,-1.021714
9.750579,1783997326.483108,2.487066,-0.084075,0.701540,1.471386,0.227906,-1.036090
9.760579,1783997326.492727,2.493448,-0.084240,0.699016,1.495124,0.194444,-1.063357
9.770580,1783997326.503098,2.497270,-0.085404,0.698622,1.506935,0.156181,-1.080900
9.782917,1783997326.512731,2.502644,-0.086514,0.696653,1.527012,0.118143,-1.107649
9.793064,1783997326.523781,2.508512,-0.087997,0.693865,1.543859,0.075285,-1.139413
9.803142,1783997326.543797,2.518698,-0.091706,0.688368,1.570951,-0.004054,-1.201803
9.813115,1783997326.543827,2.518698,-0.091706,0.688368,1.570951,-0.004054,-1.201803
9.823120,1783997326.553798,2.521436,-0.094355,0.687055,1.572682,-0.044894,-1.225483
9.833149,1783997326.573817,2.532549,-0.099351,0.678787,1.606361,-0.125042,-1.294755
9.843115,1783997326.573831,2.532549,-0.099351,0.678787,1.606361,-0.125042,-1.294755
9.853115,1783997326.583735,2.535545,-0.102653,0.676424,1.614032,-0.165697,-1.319391
9.863951,1783997326.583735,2.535545,-0.102653,0.676424,1.614032,-0.165697,-1.319391
9.873999,1783997326.605992,2.538797,-0.109926,0.672870,1.611614,-0.243609,-1.353923
9.884000,1783997326.615753,2.541599,-0.114018,0.670083,1.625026,-0.280982,-1.376315
9.894907,1783997326.629738,2.549574,-0.118447,0.662889,1.666595,-0.323149,-1.418268
9.904962,1783997326.639742,2.549857,-0.124128,0.661583,1.680812,-0.355894,-1.434197
9.914959,1783997326.650743,2.543094,-0.124918,0.666839,1.656014,-0.348670,-1.412520
9.924965,1783997326.658735,2.547969,-0.130759,0.660850,1.684223,-0.384573,-1.440201
9.935860,1783997326.672783,2.570699,-0.141433,0.639061,1.787620,-0.458813,-1.530211
9.945913,1783997326.681767,2.578211,-0.146815,0.630740,1.811452,-0.489543,-1.553138
9.956634,1783997326.696099,2.573648,-0.152851,0.630054,1.764130,-0.513952,-1.520266
9.966910,1783997326.700428,2.567945,-0.153383,0.633812,1.740045,-0.509715,-1.497844
9.976969,1783997326.711842,2.570916,-0.160712,0.627592,1.745614,-0.539138,-1.493327
9.990572,1783997326.724413,2.588350,-0.173730,0.608368,1.793254,-0.598662,-1.520392
10.000623,1783997326.731992,2.578023,-0.174671,0.614489,1.744026,-0.596166,-1.472589
10.011497,1783997326.751596,2.583325,-0.191171,0.601411,1.722595,-0.649056,-1.424531
10.021960,1783997326.751596,2.583325,-0.191171,0.601411,1.722595,-0.649056,-1.424531
10.034037,1783997326.771387,2.585863,-0.210370,0.588643,1.669227,-0.690927,-1.351123
10.044089,1783997326.771387,2.585863,-0.210370,0.588643,1.669227,-0.690927,-1.351123
10.056480,1783997326.791912,2.581946,-0.231489,0.577722,1.554727,-0.717303,-1.254342
10.068760,1783997326.802901,2.577654,-0.243716,0.571727,1.469941,-0.726037,-1.204209
10.080961,1783997326.812470,2.562403,-0.246604,0.576881,1.373372,-0.736283,-1.140957
10.092430,1783997326.822670,2.557770,-0.258554,0.570000,1.282174,-0.747793,-1.113996
10.105247,1783997326.842779,2.547644,-0.280970,0.555342,1.098075,-0.774813,-1.106586
10.115741,1783997326.855499,2.542419,-0.294019,0.545085,0.995274,-0.790548,-1.131935
10.126413,1783997326.855499,2.542419,-0.294019,0.545085,0.995274,-0.790548,-1.131935
10.139168,1783997326.875733,2.526407,-0.319758,0.524474,0.789715,-0.851652,-1.219040
10.151158,1783997326.887773,2.512550,-0.335235,0.512272,0.660514,-0.913670,-1.297312
10.163100,1783997326.897699,2.503582,-0.350834,0.497226,0.576739,-0.967340,-1.390238
10.174914,1783997326.908736,2.491214,-0.366795,0.482391,0.489036,-1.040858,-1.497095
10.186783,1783997326.922208,2.478921,-0.383326,0.466126,0.415331,-1.116905,-1.616669
10.198836,1783997326.930725,2.469245,-0.401056,0.446445,0.360907,-1.178502,-1.745229
10.210629,1783997326.950746,2.445687,-0.438046,0.403552,0.272847,-1.323824,-2.038021
10.222460,1783997326.959779,2.438058,-0.455447,0.380074,0.234705,-1.350427,-2.165527
10.234238,1783997326.969877,2.431389,-0.470611,0.358155,0.196795,-1.361483,-2.275089
10.246063,1783997326.979746,2.420377,-0.486270,0.334866,0.153303,-1.387870,-2.408344
10.257964,1783997326.989780,2.407778,-0.501099,0.310757,0.098041,-1.407178,-2.545147
10.269898,1783997327.010056,2.384099,-0.529051,0.258107,-0.032348,-1.421171,-2.804901
10.281887,1783997327.019756,2.369634,-0.541920,0.230295,-0.119874,-1.423650,-2.935279
10.293849,1783997327.029744,2.355421,-0.554351,0.201464,-0.215553,-1.421523,-3.054547
10.305737,1783997327.039791,2.338571,-0.566163,0.171776,-0.327884,-1.421247,-3.174953
