t_rel,state_stamp,x,y,z,vx,vy,vz
7.369676,1783997324.102044,3.000000,0.000000,1.127147,0.000000,0.000000,-0.031636
7.380807,1783997324.102044,3.000000,0.000000,1.127147,0.000000,0.000000,-0.031636
7.392197,1783997324.121734,3.000000,0.000000,1.126554,0.000000,0.000000,-0.031018
7.402252,1783997324.142451,3.000000,0.000000,1.125984,0.000000,0.000000,-0.029626
7.416076,1783997324.142451,3.000000,0.000000,1.125984,0.000000,0.000000,-0.029626
7.426128,1783997324.162296,3.000000,0.000000,1.125431,0.000000,0.000000,-0.028920
7.439379,1783997324.162296,3.000000,0.000000,1.125431,0.000000,0.000000,-0.028920
7.449432,1783997324.182716,3.000000,0.000000,1.124868,0.000000,0.000000,-0.028381
7.459430,1783997324.182716,3.000000,0.000000,1.124868,0.000000,0.000000,-0.028381
7.469454,1783997324.202052,3.000000,0.000000,1.124284,0.000000,0.000000,-0.029112
7.479433,1783997324.202052,3.000000,0.000000,1.124284,0.000000,0.000000,-0.029112
7.491374,1783997324.221942,3.000000,0.000000,1.123679,0.000000,0.000000,-0.029629
7.501458,1783997324.242018,3.000000,0.000000,1.123096,0.000000,0.000000,-0.029385
7.512185,1783997324.242018,3.000000,0.000000,1.123096,0.000000,0.000000,-0.029385
7.522623,1783997324.242018,3.000000,0.000000,1.123096,0.000000,0.000000,-0.029385
7.532682,1783997324.266685,3.000000,0.000000,1.122497,0.000000,0.000000,-0.027349
7.542831,1783997324.282254,3.000000,0.000000,1.121873,0.000000,0.000000,-0.032430
7.552680,1783997324.282254,3.000000,0.000000,1.121873,0.000000,0.000000,-0.032430
7.564024,1783997324.303383,3.000000,0.000000,1.121228,0.000000,0.000000,-0.031674
7.576618,1783997324.303383,3.000000,0.000000,1.121228,0.000000,0.000000,-0.031674
7.587102,1783997324.323608,3.000000,0.000000,1.120603,0.000000,0.000000,-0.031377
7.599089,1783997324.323608,3.000000,0.000000,1.120603,0.000000,0.000000,-0.031377
7.610455,1783997324.345715,3.000000,0.000000,1.119918,0.000000,0.000000,-0.031223
7.622549,1783997324.345715,3.000000,0.000000,1.119918,0.000000,0.000000,-0.031223
7.633101,1783997324.368815,3.000000,0.000000,1.119256,0.000000,0.000000,-0.030188
7.643365,1783997324.368815,3.000000,0.000000,1.119256,0.000000,0.000000,-0.030188
7.653152,1783997324.385561,3.000000,0.000000,1.118893,0.000000,0.000000,-0.026783
7.664307,1783997324.385561,3.000000,0.000000,1.118893,0.000000,0.000000,-0.026783
7.674366,1783997324.406896,3.000000,0.000000,1.117967,0.000000,0.000000,-0.033436
7.684368,1783997324.406896,3.000000,0.000000,1.117967,0.000000,0.000000,-0.033436
7.696005,1783997324.426916,3.000000,0.000000,1.117620,0.000000,0.000000,-0.026985
7.707786,1783997324.426916,3.000000,0.000000,1.117620,0.000000,0.000000,-0.026985
7.720050,1783997324.450677,3.000000,0.000000,1.116989,0.000000,0.000000,-0.026825
7.730464,1783997324.468660,3.000000,0.000000,1.116283,0.000000,0.000000,-0.031793
7.740094,1783997324.468660,3.000000,0.000000,1.116283,0.000000,0.000000,-0.031793
7.751728,1783997324.489170,3.000000,0.000000,1.115677,0.000000,0.000000,-0.030888
7.761773,1783997324.489170,3.000000,0.000000,1.115677,0.000000,0.000000,-0.030888
7.771777,1783997324.509423,3.000000,0.000000,1.115082,0.000000,0.000000,-0.030296
7.781786,1783997324.509423,3.000000,0.000000,1.115082,0.000000,0.000000,-0.030296
